movie_title,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,aspect_ratio,movie_facebook_likes,imdb_score
Transformers: Revenge of the Fallen ,Color,Michael Bay,366.0,150.0,0.0,464.0,Kevin Dunn,894.0,402076689.0,Action|Adventure|Sci-Fi,Glenn Morshower,323207,3218,Ramon Rodriguez,0.0,autobot|decepticon|machine|sun|symbol,http://www.imdb.com/title/tt1055369/?ref_=fn_tt_tt_1,1439.0,English,USA,PG-13,200000000.0,2009.0,581.0,2.35,0,6.0
The Mongol King ,Color,Anthony Vallone,,84.0,2.0,2.0,John Considine,45.0,,Crime|Drama,Richard Jewell,36,93,Sara Stepnicka,0.0,jewell|mongol|nostradamus|stepnicka|vallone,http://www.imdb.com/title/tt0430371/?ref_=fn_tt_tt_1,1.0,English,USA,PG-13,3250.0,2005.0,44.0,,4,7.8
Cat People ,Color,Paul Schrader,130.0,93.0,261.0,697.0,Ruby Dee,783.0,,Fantasy|Horror|Thriller,Ed Begley Jr.,14193,3700,John Heard,1.0,cat|cat people|leopard|love|slip the undergarment,http://www.imdb.com/title/tt0083722/?ref_=fn_tt_tt_1,106.0,English,USA,R,18000000.0,1982.0,782.0,1.85,0,6.1
Octopussy ,Color,John Glen,106.0,131.0,46.0,293.0,Kabir Bedi,594.0,67900000.0,Action|Adventure|Thriller,Louis Jourdan,74374,1898,Steven Berkoff,0.0,agent|egg|faberge egg|general|russian,http://www.imdb.com/title/tt0086034/?ref_=fn_tt_tt_1,225.0,English,UK,PG,27500000.0,1983.0,303.0,2.35,0,6.6
Southland Tales ,Color,Richard Kelly,173.0,160.0,219.0,215.0,Curtis Armstrong,1000.0,273420.0,Comedy|Mystery|Sci-Fi|Thriller,Janeane Garofalo,32671,2340,Chris Andrew Ciulla,6.0,amnesia|boxer|conspiracy|police|porn star,http://www.imdb.com/title/tt0405336/?ref_=fn_tt_tt_1,238.0,English,France,R,17000000.0,2006.0,876.0,2.35,0,5.5
Quigley Down Under ,Color,Simon Wincer,20.0,119.0,23.0,748.0,Tom Selleck,25000.0,21413105.0,Action|Adventure|Drama|Romance|Western,Alan Rickman,15230,45841,Ben Mendelsohn,1.0,aborigine|australian|australian aborigine|australian outback|rancher,http://www.imdb.com/title/tt0102744/?ref_=fn_tt_tt_1,97.0,English,Australia,PG-13,20000000.0,1990.0,19000.0,2.35,0,6.8
The Wild Bunch ,Color,Sam Peckinpah,147.0,144.0,541.0,242.0,Warren Oates,682.0,,Action|Adventure|Western,William Holden,63192,2379,L.Q. Jones,1.0,friendship|honor|righteous rage|soldier|texas,http://www.imdb.com/title/tt0065214/?ref_=fn_tt_tt_1,287.0,English,USA,R,6244087.0,1969.0,288.0,2.35,0,8.0
Like Crazy ,Color,Drake Doremus,206.0,90.0,52.0,224.0,Charlie Bewley,34000.0,3388210.0,Drama|Romance,Jennifer Lawrence,46813,34983,Finola Hughes,1.0,girlfriend|immigration|long distance relationship|parents|student visa,http://www.imdb.com/title/tt1758692/?ref_=fn_tt_tt_1,150.0,English,USA,PG-13,250000.0,2011.0,487.0,1.78,12000,6.7
Tidal Wave ,Color,JK Youn,43.0,103.0,2.0,13.0,Ji-won Ha,94.0,,Action|Comedy|Drama|Thriller,Nicole Dionne,2659,213,Kyung-gu Sol,2.0,korea|lifeguard|single father|tears|tsunami,http://www.imdb.com/title/tt1153040/?ref_=fn_tt_tt_1,25.0,Korean,South Korea,R,,2009.0,80.0,2.35,558,5.7
Double Take ,Color,George Gallo,45.0,88.0,269.0,384.0,Eddie Griffin,1000.0,20218.0,Action|Comedy|Crime|Thriller,Daniel Roebuck,5431,2557,Garcelle Beauvais,2.0,cia|cia agent|fbi|mexico|train,http://www.imdb.com/title/tt0238948/?ref_=fn_tt_tt_1,50.0,English,USA,PG-13,24000000.0,2001.0,489.0,2.35,204,5.3
Wag the Dog ,Color,Barry Levinson,130.0,97.0,272.0,957.0,Kirsten Dunst,22000.0,43022524.0,Comedy|Drama,Robert De Niro,67604,29252,John Michael Higgins,0.0,death|election|hollywood|president|scandal,http://www.imdb.com/title/tt0120885/?ref_=fn_tt_tt_1,218.0,English,USA,R,15000000.0,1997.0,4000.0,1.85,12000,7.1
Contact ,Color,Robert Zemeckis,159.0,150.0,0.0,135.0,Tom Skerritt,11000.0,100853835.0,Drama|Mystery|Sci-Fi|Thriller,Matthew McConaughey,200556,12289,Larry King,2.0,message from outer space|religion|religion versus science|scientist|universe,http://www.imdb.com/title/tt0118884/?ref_=fn_tt_tt_1,611.0,English,USA,PG,90000000.0,1997.0,1000.0,2.35,15000,7.4
The Legend of Drunken Master ,Color,Chia-Liang Liu,77.0,102.0,32.0,75.0,Anita Mui,483.0,11546543.0,Action|Comedy,Andy Lau,34520,768,Ho-Sung Pak,1.0,battle|fight|fighting|martial artist|snake,http://www.imdb.com/title/tt0111512/?ref_=fn_tt_tt_1,146.0,Cantonese,Hong Kong,R,2000000.0,1994.0,147.0,2.35,0,7.6
Lockout ,Color,James Mather,289.0,95.0,4.0,80.0,Vincent Regan,788.0,14291570.0,Action|Adventure|Sci-Fi|Thriller,Joseph Gilgun,82082,1414,Jacky Ido,2.0,bodyguard|maximum security prison|outer space|president|prison,http://www.imdb.com/title/tt1592525/?ref_=fn_tt_tt_1,236.0,English,France,PG-13,20000000.0,2012.0,447.0,2.35,10000,6.1
A Lonely Place to Die ,Color,Julian Gilbey,135.0,99.0,7.0,641.0,Eamonn Walker,762.0,,Action|Adventure|Crime|Thriller,Ed Speleers,22220,2631,Sean Harris,1.0,kidnapper|mountaineering|scotland|scottish highlands|sniper,http://www.imdb.com/title/tt1422136/?ref_=fn_tt_tt_1,97.0,English,UK,R,4000000.0,2011.0,706.0,2.35,0,6.3
Suspect Zero ,Color,E. Elias Merhige,101.0,99.0,54.0,398.0,Kevin Chamberlin,748.0,8712564.0,Crime|Drama|Mystery|Thriller,Harry Lennix,16555,1721,William Mapother,0.0,fbi|fbi agent|murder|salesman|serial killer,http://www.imdb.com/title/tt0324127/?ref_=fn_tt_tt_1,139.0,English,USA,R,27000000.0,2004.0,489.0,1.33,817,5.9
The Apartment , Black and White,Billy Wilder,183.0,125.0,0.0,180.0,Ray Walston,516.0,,Comedy|Drama|Romance,Fred MacMurray,109335,1328,David White,2.0,apartment|elevator|elevator girl|love|mistress,http://www.imdb.com/title/tt0053604/?ref_=fn_tt_tt_1,241.0,English,USA,Approved,3000000.0,1960.0,417.0,2.35,0,8.3
Don Juan DeMarco ,Color,Jeremy Leven,44.0,97.0,19.0,977.0,Marlon Brando,40000.0,22200000.0,Comedy|Drama|Romance,Johnny Depp,41310,52122,Faye Dunaway,3.0,don juan|mental institution|patient|psychiatrist|retirement,http://www.imdb.com/title/tt0112883/?ref_=fn_tt_tt_1,117.0,English,USA,PG-13,25000000.0,1994.0,10000.0,1.85,0,6.8
The Road ,Color,John Hillcoat,355.0,111.0,214.0,3000.0,Charlize Theron,10000.0,56692.0,Adventure|Drama,Viggo Mortensen,177401,23566,Robert Duvall,2.0,apocalypse|boy|food|pistol|survival,http://www.imdb.com/title/tt0898367/?ref_=fn_tt_tt_1,504.0,English,USA,R,25000000.0,2009.0,9000.0,2.35,32000,7.3
A Man Apart ,Color,F. Gary Gray,110.0,109.0,473.0,582.0,Jeff Kober,14000.0,26183197.0,Action|Crime|Drama|Thriller,Vin Diesel,38348,16611,Larenz Tate,0.0,bust|dea|drug cartel|justice|tragic hero,http://www.imdb.com/title/tt0266465/?ref_=fn_tt_tt_1,135.0,English,USA,R,36000000.0,2003.0,919.0,2.35,0,6.1
America's Sweethearts ,Color,Joe Roth,142.0,102.0,148.0,135.0,Rainn Wilson,8000.0,93607673.0,Comedy|Romance,Julia Roberts,47573,9176,Larry King,4.0,actor|love|movie star|press|publicist,http://www.imdb.com/title/tt0265029/?ref_=fn_tt_tt_1,343.0,English,USA,PG-13,48000000.0,2001.0,973.0,2.35,881,5.7
Margaret ,Color,Kenneth Lonergan,116.0,186.0,50.0,338.0,Kieran Culkin,13000.0,46495.0,Drama,Matt Damon,12053,14638,John Gallagher Jr.,1.0,accident|bus|loss of virginity|new york city|virginity,http://www.imdb.com/title/tt0466893/?ref_=fn_tt_tt_1,119.0,English,USA,R,14000000.0,2011.0,1000.0,1.85,0,6.5
Watchmen ,Color,Zack Snyder,451.0,215.0,0.0,413.0,Billy Crudup,986.0,107503316.0,Action|Drama|Mystery|Sci-Fi,Matt Frewer,392474,2530,Stephen McHattie,1.0,conspiracy|cynicism|false promise of the american dream|male full frontal nudity|male nudity,http://www.imdb.com/title/tt0409459/?ref_=fn_tt_tt_1,1229.0,English,USA,R,130000000.0,2009.0,745.0,2.35,18000,7.7
Spice World ,Color,Bob Spiers,33.0,93.0,14.0,199.0,Richard Briers,1000.0,29247405.0,Comedy|Family|Music,Jason Flemyng,28377,2176,Victoria Beckham,1.0,bus|concert|live concert|pop group|spice girl,http://www.imdb.com/title/tt0120185/?ref_=fn_tt_tt_1,261.0,English,UK,PG,25000000.0,1997.0,401.0,1.85,0,3.3
Catch-22 ,Color,Mike Nichols,45.0,122.0,0.0,191.0,Bob Balaban,643.0,,Comedy|Drama|War,Bob Newhart,17277,2032,Martin Balsam,0.0,catch 22|friend|insanity|kneed in the groin|military,http://www.imdb.com/title/tt0065528/?ref_=fn_tt_tt_1,124.0,English,USA,R,18000000.0,1970.0,559.0,2.35,0,7.2
Foodfight! ,Color,Lawrence Kasanoff,12.0,91.0,11.0,500.0,Larry Miller,719.0,,Action|Animation|Comedy|Family|Fantasy,Jerry Stiller,4377,3090,Harvey Fierstein,0.0,femme fatale|food|pun|supermarket|troubled production,http://www.imdb.com/title/tt0249516/?ref_=fn_tt_tt_1,66.0,English,USA,PG,65000000.0,2012.0,611.0,,0,1.7
The Dead Zone ,Color,David Cronenberg,112.0,103.0,0.0,275.0,Herbert Lom,1000.0,,Horror|Sci-Fi|Thriller,Tom Skerritt,44804,2013,Anthony Zerbe,0.0,car accident|coma|evil politician|psychic|vision,http://www.imdb.com/title/tt0085407/?ref_=fn_tt_tt_1,182.0,English,USA,R,10000000.0,1983.0,278.0,1.85,0,7.2
Bad Grandpa ,Color,Jeff Tremaine,157.0,102.0,79.0,27.0,Georgina Cates,925.0,101978840.0,Comedy,Jackson Nicoll,77724,1018,Grasie Mercedes,0.0,child beauty pageant|grandson|hidden camera|jackass|road trip,http://www.imdb.com/title/tt3063516/?ref_=fn_tt_tt_1,162.0,English,USA,R,15000000.0,2013.0,38.0,1.85,26000,6.6
Bridesmaids ,Color,Paul Feig,371.0,131.0,176.0,460.0,Wendi McLendon-Covey,722.0,169076745.0,Comedy|Romance,Matt Lucas,218711,3229,Steve Bannos,6.0,best friend|failure|food|job|partial female nudity,http://www.imdb.com/title/tt1478338/?ref_=fn_tt_tt_1,485.0,English,USA,R,32500000.0,2011.0,655.0,2.35,27000,6.8
Sphere ,Color,Barry Levinson,108.0,134.0,272.0,215.0,James Pickens Jr.,548.0,36976367.0,Drama|Mystery|Sci-Fi|Thriller,Peter Coyote,81611,1044,Huey Lewis,3.0,manifestation|ocean|spacecraft|spaceship|sphere,http://www.imdb.com/title/tt0120184/?ref_=fn_tt_tt_1,274.0,English,USA,PG-13,75000000.0,1998.0,270.0,2.35,0,6.0
Next Day Air ,Color,Benny Boom,49.0,84.0,23.0,706.0,Donald Faison,1000.0,10017041.0,Action|Comedy|Crime,Omari Hardwick,8265,4815,Mike Epps,3.0,cocaine|package|slow motion scene|topless female nudity|wrong address,http://www.imdb.com/title/tt1097013/?ref_=fn_tt_tt_1,20.0,English,USA,R,3000000.0,2009.0,927.0,1.85,545,5.9
Maniac ,Color,Franck Khalfoun,279.0,89.0,33.0,118.0,Nora Arnezeder,470.0,12843.0,Horror|Thriller,America Olivo,27297,1233,Liane Balaban,0.0,exhibition|mannequin|obsession|oral sex|photographer,http://www.imdb.com/title/tt2103217/?ref_=fn_tt_tt_1,131.0,English,France,Not Rated,6000000.0,2012.0,378.0,2.35,0,6.1
A Charlie Brown Christmas ,Color,Bill Melendez,43.0,25.0,36.0,27.0,Bill Melendez,39.0,,Animation|Comedy|Family,Peter Robbins,21826,139,Christopher Shea,0.0,christmas|christmas tree|commercialism|meaning of christmas|tree,http://www.imdb.com/title/tt0059026/?ref_=fn_tt_tt_1,126.0,English,USA,TV-G,150000.0,1965.0,36.0,1.33,0,8.4
Sleep Dealer ,Color,Alex Rivera,47.0,90.0,8.0,35.0,Jacob Vargas,426.0,75727.0,Drama|Romance|Sci-Fi|Thriller,Leonor Varela,5699,862,Tenoch Huerta,0.0,computer|future|mexican immigrant|network|wilhelm scream,http://www.imdb.com/title/tt0804529/?ref_=fn_tt_tt_1,40.0,Spanish,USA,PG-13,2500000.0,2008.0,399.0,1.85,0,5.9
Rudderless ,Color,William H. Macy,44.0,105.0,0.0,394.0,Felicity Huffman,745.0,37440.0,Comedy|Drama|Music,Billy Crudup,12672,1986,David Adam Flannery,1.0,demo tape|directed by cast member|grieving father|guitar|guitar player,http://www.imdb.com/title/tt1798243/?ref_=fn_tt_tt_1,60.0,English,USA,R,5000000.0,2014.0,508.0,,0,7.5
Angel Eyes ,Color,Luis Mandoki,106.0,102.0,43.0,280.0,Shirley Knight,308.0,24044532.0,Drama|Romance,Sonia Braga,19686,1440,Kari Matchett,0.0,apartment|fate|gun|love|mysterious man,http://www.imdb.com/title/tt0225071/?ref_=fn_tt_tt_1,180.0,English,USA,R,38000000.0,2001.0,285.0,1.85,689,5.6
Snow White: A Deadly Summer ,Color,David DeCoteau,7.0,83.0,142.0,317.0,Shanley Caswell,458.0,,Horror,Maureen McCormick,634,1549,Tim Abell,1.0,reference to snow white|sleeping bag|stepmother stepdaughter relationship|strangulation|totem pole,http://www.imdb.com/title/tt2149137/?ref_=fn_tt_tt_1,14.0,English,USA,PG-13,1000000.0,2012.0,383.0,1.78,150,2.2
Open Season ,Color,Roger Allers,107.0,83.0,28.0,624.0,Debra Messing,4000.0,84303558.0,Adventure|Animation|Comedy|Family,Jon Favreau,65270,6081,Jane Krakowski,1.0,bear|deer|forest|grizzly bear|hunter,http://www.imdb.com/title/tt0400717/?ref_=fn_tt_tt_1,100.0,English,USA,PG,85000000.0,2006.0,650.0,1.85,863,6.2
Silent Hill: Revelation 3D ,Color,Michael J. Bassett,173.0,95.0,83.0,206.0,Deborah Kara Unger,991.0,17529157.0,Adventure|Drama|Horror|Mystery|Thriller,Radha Mitchell,49888,2173,Martin Donovan,0.0,18th birthday|alternate reality|introduction|nightmare|on the run,http://www.imdb.com/title/tt0938330/?ref_=fn_tt_tt_1,220.0,English,France,R,20000000.0,2012.0,494.0,2.35,25000,5.0
Layer Cake ,Color,Matthew Vaughn,149.0,105.0,905.0,466.0,Sally Hawkins,27000.0,2338695.0,Crime|Drama|Thriller,Tom Hardy,134070,29277,Jamie Foreman,1.0,cake|cocaine|drugs|pills|serbian,http://www.imdb.com/title/tt0375912/?ref_=fn_tt_tt_1,263.0,English,UK,R,4000000.0,2004.0,594.0,2.35,0,7.4
Hobo with a Shotgun ,Color,Jason Eisener,272.0,86.0,59.0,104.0,Robb Wells,694.0,703002.0,Action|Comedy|Thriller,Gregory Smith,37495,1249,Molly Dunsworth,4.0,hobo|pedophile|rampage|shotgun|vigilante,http://www.imdb.com/title/tt1640459/?ref_=fn_tt_tt_1,230.0,English,Canada,Not Rated,3000000.0,2011.0,324.0,2.35,37000,6.1
In Dreams ,Color,Neil Jordan,62.0,100.0,277.0,210.0,Aidan Quinn,21000.0,11900000.0,Drama|Fantasy|Thriller,Robert Downey Jr.,11003,22006,Paul Guilfoyle,0.0,dream|mental institution|padded cell|serial killer|suicide attempt,http://www.imdb.com/title/tt0120710/?ref_=fn_tt_tt_1,148.0,English,USA,R,30000000.0,1999.0,767.0,1.85,654,5.5
Poetic Justice ,Color,John Singleton,12.0,109.0,309.0,279.0,Khandi Alexander,592.0,27515786.0,Drama|Romance,Janet Jackson,8904,1620,Maya Angelou,0.0,african american|mail carrier|poetry|postal worker|south central los angeles,http://www.imdb.com/title/tt0107840/?ref_=fn_tt_tt_1,31.0,English,USA,R,14000000.0,1993.0,556.0,1.85,0,5.9
Danny Collins ,Color,Dan Fogelman,139.0,106.0,102.0,970.0,Jennifer Garner,14000.0,5348317.0,Comedy|Drama|Music,Al Pacino,20810,18712,Melissa Benoist,0.0,entertainer|inspiration|lost opportunity|pregnant mother|rock star,http://www.imdb.com/title/tt1772288/?ref_=fn_tt_tt_1,100.0,English,USA,R,10000000.0,2015.0,3000.0,,0,7.1
Of Horses and Men ,Color,Benedikt Erlingsson,66.0,81.0,4.0,5.0,Charlotte Bøving,63.0,11835.0,Comedy|Drama|Romance,Ingvar Eggert Sigurðsson,1920,81,Sigríður María Egilsdóttir,0.0,barbed wire|barbed wire fence|horse|nature|snowstorm,http://www.imdb.com/title/tt3074732/?ref_=fn_tt_tt_1,7.0,Icelandic,Iceland,,10000000.0,2013.0,10.0,2.35,1000,6.9
Graduation Day ,Color,Herb Freed,78.0,96.0,5.0,180.0,Carmen Argenziano,431.0,,Horror|Mystery,Linnea Quigley,1905,1228,Vanna White,0.0,coach|mask|school principal|team|track,http://www.imdb.com/title/tt0082467/?ref_=fn_tt_tt_1,58.0,English,USA,R,250000.0,1981.0,338.0,1.85,249,4.5
Alice Through the Looking Glass ,Color,James Bobin,218.0,113.0,33.0,11000.0,Alan Rickman,40000.0,76846624.0,Adventure|Family|Fantasy,Johnny Depp,21352,80806,Anne Hathaway,1.0,clock|dark fantasy|mad hatter|queen|sequel,http://www.imdb.com/title/tt2567026/?ref_=fn_tt_tt_1,131.0,English,USA,PG,170000000.0,2016.0,25000.0,1.85,30000,6.4
Ninja Assassin ,Color,James McTeigue,235.0,99.0,160.0,72.0,Ben Miles,330.0,38105077.0,Action|Crime|Thriller,Shô Kosugi,58349,701,Rain,0.0,critically bashed|kung fu|martial artist|martial arts|ninja,http://www.imdb.com/title/tt1186367/?ref_=fn_tt_tt_1,194.0,English,USA,R,40000000.0,2009.0,119.0,2.35,0,6.4
The Battle of Shaker Heights ,Color,Efram Potelle,29.0,79.0,2.0,551.0,Elden Henson,855.0,279282.0,Comedy|Drama|Romance,Shiri Appleby,3806,2489,Kathleen Quinlan,2.0,bully comeuppance|high school|painter|reference to led zeppelin|wetting pants,http://www.imdb.com/title/tt0357470/?ref_=fn_tt_tt_1,49.0,English,USA,PG-13,1000000.0,2003.0,577.0,1.85,150,6.1
Death at a Funeral ,Color,Frank Oz,168.0,87.0,0.0,548.0,Ewen Bremner,22000.0,8579684.0,Comedy,Peter Dinklage,89547,24324,Kris Marshall,0.0,end credits roll call|four word title|funeral|secret|uncle,http://www.imdb.com/title/tt0795368/?ref_=fn_tt_tt_1,199.0,English,USA,R,9000000.0,2007.0,557.0,1.85,0,7.4
What's Love Got to Do with It ,Color,Brian Gibson,19.0,118.0,13.0,2.0,Virginia Capers,90.0,39100956.0,Biography|Drama|Music,Rae'Ven Kelly,13442,114,Dororthy Thorton,0.0,abusive husband|love|singer|tina turner|violence,http://www.imdb.com/title/tt0108551/?ref_=fn_tt_tt_1,59.0,English,USA,R,,1993.0,22.0,1.85,0,7.2
Kundun ,Color,Martin Scorsese,85.0,134.0,17000.0,0.0,Tulku Jamyang Kunga Tenzin,2.0,5532301.0,Biography|Drama|History|War,Tenzin Thuthob Tsarong,21606,4,Tencho Gyalpo,0.0,chinese|dalai lama|lama|tibet|tibetan,http://www.imdb.com/title/tt0119485/?ref_=fn_tt_tt_1,117.0,English,USA,PG-13,28000000.0,1997.0,2.0,2.35,0,7.0
The Waterboy , Black and White,Frank Coraci,108.0,90.0,153.0,427.0,Clint Howard,11000.0,161487252.0,Comedy|Sport,Adam Sandler,119450,13823,Peter Dante,0.0,coach|college|college football|domineering mother|football,http://www.imdb.com/title/tt0120484/?ref_=fn_tt_tt_1,300.0,English,USA,PG-13,20000000.0,1998.0,1000.0,1.85,0,6.1
24 7: Twenty Four Seven , Black and White,Shane Meadows,44.0,96.0,222.0,20.0,Annette Badland,5000.0,,Comedy|Drama|Romance|Sport,Bob Hoskins,2081,5535,Karl Collins,2.0,fight|gang|hiking|wales|working class,http://www.imdb.com/title/tt0120391/?ref_=fn_tt_tt_1,21.0,English,UK,R,,1997.0,497.0,1.85,224,7.1
Trippin' ,Color,David Raynr,16.0,94.0,9.0,200.0,Deon Richmond,927.0,9016377.0,Comedy,Donald Faison,1004,1936,Countess Vaughn,3.0,apostrophe in title|bare breasts|female nudity|nude black woman|prom,http://www.imdb.com/title/tt0160298/?ref_=fn_tt_tt_1,8.0,English,USA,R,,1999.0,209.0,1.85,143,5.2
It Happened One Night , Black and White,Frank Capra,124.0,65.0,964.0,21.0,Alan Hale,380.0,,Comedy|Romance,Claudette Colbert,64888,540,Walter Connolly,1.0,bus|detective|love|money|reporter,http://www.imdb.com/title/tt0025316/?ref_=fn_tt_tt_1,235.0,English,USA,Unrated,325000.0,1934.0,114.0,1.37,0,8.2
The Legend of God's Gun ,Color,Mike Bruce,3.0,78.0,6.0,17.0,Kirpatrick Thomas,32.0,243768.0,Western,Joseph Campanella,143,72,Christian Anderson,0.0,,http://www.imdb.com/title/tt1073221/?ref_=fn_tt_tt_1,9.0,English,USA,R,30000.0,2007.0,17.0,2.35,13,4.1
Valentine's Day ,Color,Garry Marshall,186.0,125.0,0.0,11000.0,Taylor Lautner,14000.0,110476776.0,Comedy|Romance,Bradley Cooper,95437,45696,Anne Hathaway,12.0,flower|indian restaurant|tv station|valentine|valentine's day,http://www.imdb.com/title/tt0817230/?ref_=fn_tt_tt_1,211.0,English,USA,PG-13,52000000.0,2010.0,12000.0,1.85,9000,5.7
The Stepfather ,Color,Nelson McCormick,121.0,101.0,29.0,429.0,Paige Turco,812.0,29062561.0,Crime|Thriller,Sela Ward,23424,3292,Skyler Samuels,0.0,head dunked in water|military school|plastic bag|playing a video game|suffocating,http://www.imdb.com/title/tt0814335/?ref_=fn_tt_tt_1,119.0,English,USA,PG-13,,2009.0,533.0,2.35,0,5.6
The Thin Red Line ,Color,Terrence Malick,156.0,215.0,0.0,463.0,Miranda Otto,648.0,36385763.0,Drama|War,Nick Stahl,138941,1937,Dash Mihok,0.0,battle|hill|jungle|multiple perspectives|tropical island,http://www.imdb.com/title/tt0120863/?ref_=fn_tt_tt_1,1448.0,English,USA,R,52000000.0,1998.0,568.0,2.35,0,7.6
Silent House ,Color,Chris Kentis,218.0,86.0,9.0,32.0,Julia Taylor Ross,120.0,12555230.0,Drama|Horror|Mystery|Thriller,Eric Sheffer Stevens,18566,218,Adam Trese,0.0,bound and gagged|girl|haunted house|hearing noises|uninterrupted shot,http://www.imdb.com/title/tt1767382/?ref_=fn_tt_tt_1,154.0,English,France,R,2000000.0,2011.0,44.0,1.85,0,5.3
The Incredibly True Adventure of Two Girls in Love ,Color,Maria Maggenti,23.0,94.0,4.0,10.0,Laurel Holloman,360.0,1977544.0,Comedy|Drama|Romance,Nicole Ari Parker,3513,656,Stephanie Berry,0.0,caught having sex|class|friend|lesbian|lesbian sex,http://www.imdb.com/title/tt0113416/?ref_=fn_tt_tt_1,36.0,English,USA,R,250000.0,1995.0,273.0,1.85,423,6.5
Halloween ,Color,John Carpenter,318.0,101.0,0.0,598.0,Donald Pleasence,2000.0,47000000.0,Horror|Thriller,Jamie Lee Curtis,157863,4400,P.J. Soles,0.0,halloween|masked killer|michael myers|slasher|trick or treat,http://www.imdb.com/title/tt0077651/?ref_=fn_tt_tt_1,1191.0,English,USA,R,300000.0,1978.0,742.0,2.35,12000,7.9
She's All That ,Color,Robert Iscove,96.0,95.0,7.0,1000.0,Clea DuVall,23000.0,63319509.0,Comedy|Romance,Paul Walker,67115,28734,Kieran Culkin,2.0,bet|friend|high school|prom|prom queen,http://www.imdb.com/title/tt0160862/?ref_=fn_tt_tt_1,389.0,English,USA,PG-13,10000000.0,1999.0,1000.0,1.85,0,5.8
Ace Ventura: When Nature Calls ,Color,Steve Oedekerk,59.0,90.0,176.0,460.0,Bob Gunton,531.0,108360000.0,Adventure|Comedy,Bruce Spence,160321,2203,Sophie Okonedo,0.0,africa|bat|hawaiian shirt|pregnancy|pregnant,http://www.imdb.com/title/tt0112281/?ref_=fn_tt_tt_1,178.0,English,USA,PG-13,30000000.0,1995.0,461.0,2.35,0,6.3
Licence to Kill ,Color,John Glen,117.0,133.0,46.0,275.0,Talisa Soto,683.0,34667015.0,Action|Adventure|Thriller,Robert Davi,74009,2371,Anthony Zerbe,0.0,drug cartel|drug lord|james bond 007|personal vendetta|vengeance,http://www.imdb.com/title/tt0097742/?ref_=fn_tt_tt_1,317.0,English,UK,PG-13,32000000.0,1989.0,349.0,2.35,0,6.6
Casino ,Color,Martin Scorsese,133.0,178.0,17000.0,574.0,Don Rickles,22000.0,42438300.0,Biography|Crime|Drama,Robert De Niro,333542,24183,Kevin Pollak,2.0,car bomb|card cheat|cash|casino|gambling syndicate,http://www.imdb.com/title/tt0112641/?ref_=fn_tt_tt_1,533.0,English,USA,R,52000000.0,1995.0,721.0,2.35,11000,8.2
Warm Bodies ,Color,Jonathan Levine,452.0,98.0,129.0,7.0,Vincent Leclerc,303.0,66359959.0,Comedy|Horror|Romance,Cory Hardrict,184641,337,Daniel Rindress-Kay,0.0,fight|memory|teenager|undead|zombie,http://www.imdb.com/title/tt1588173/?ref_=fn_tt_tt_1,326.0,English,USA,PG-13,35000000.0,2013.0,18.0,2.35,81000,6.9
The FP ,Color,Brandon Trost,66.0,82.0,32.0,128.0,Sean Whalen,968.0,40557.0,Comedy,Clifton Collins Jr.,1389,2046,James DeBello,0.0,abbreviation in title|based on short film|competition dancing|dystopia|location in title,http://www.imdb.com/title/tt1296373/?ref_=fn_tt_tt_1,22.0,English,USA,R,60000.0,2011.0,407.0,2.35,0,5.6
The Grand             ,Color,,4.0,60.0,,23.0,Amanda Mealing,40.0,,Drama,Susan Hampshire,437,158,Tim Healy,0.0,concierge|front desk|hotel|maid|prostitute,http://www.imdb.com/title/tt0118327/?ref_=fn_tt_tt_1,20.0,English,UK,,,,37.0,1.33,450,7.6
